"incident_date","incident_datetime","analysis_neighborhood","incident_category","incident_category","resolution","police_district","incident_description","incident_number"
"2024-06-16 00:00:00","2024-06-16 15:57:00","Japantown","Stolen Property","Stolen Property","Cite or Arrest Adult","Northern","Stolen Property, Possession with Knowledge, Receiving","240298914"
"2024-06-16 00:00:00","2024-06-16 15:57:00","Japantown","Burglary","Burglary","Cite or Arrest Adult","Northern","Burglary, Non-residential, Forcible Entry","240298914"
"2024-06-16 00:00:00","2024-06-16 15:57:00","Japantown","Other Miscellaneous","Other Miscellaneous","Cite or Arrest Adult","Northern","Burglary Tools, Possession Of","240374495"
"2024-06-16 00:00:00","2024-06-16 16:00:00","Tenderloin","Other Miscellaneous","Other Miscellaneous","Unfounded","Tenderloin","Investigative Detention","240376764"
"2024-06-16 00:00:00","2024-06-16 16:00:00","Tenderloin","Other Offenses","Other Offenses","Unfounded","Tenderloin","Air Gun, Possession","240376764"
"2024-06-16 00:00:00","2024-06-16 16:03:00","Tenderloin","Drug Offense","Drug Offense","Cite or Arrest Adult","Northern","Narcotics Paraphernalia, Possession of","240376792"
"2024-06-16 00:00:00","2024-06-16 16:03:00","Tenderloin","Drug Offense","Drug Offense","Cite or Arrest Adult","Northern","Methamphetamine Offense","240376792"
"2024-06-16 00:00:00","2024-06-16 16:03:00","Hayes Valley","Miscellaneous Investigation","Miscellaneous Investigation","Open or Active","Southern","Miscellaneous Investigation","240376924"
"2024-06-16 00:00:00","2024-06-16 16:15:00","Russian Hill","Larceny Theft","Larceny Theft","Open or Active","Central","Theft, From Unlocked Vehicle, $200-$950","240376805"
"2024-06-16 00:00:00","2024-06-16 16:15:00","Russian Hill","Fraud","Fraud","Open or Active","Central","Fraudulent Use Of Automated Teller Card","240376805"
"2024-06-16 00:00:00","2024-06-16 16:30:00","Western Addition","Burglary","Burglary","Open or Active","Northern","Burglary, Residence Under Constr, Unlawful Entry","240380624"
"2024-06-16 00:00:00","2024-06-16 16:32:00","Financial District/South Beach","Traffic Violation Arrest","Traffic Violation Arrest","Cite or Arrest Adult","Central","Traffic Violation Arrest","240376849"
"2024-06-16 00:00:00","2024-06-16 16:32:00","Financial District/South Beach","Other Miscellaneous","Other Miscellaneous","Cite or Arrest Adult","Central","Driving, License Suspended or Revoked","240376849"
"2024-06-16 00:00:00","2024-06-16 16:45:00","Mission","Other Miscellaneous","Other Miscellaneous","Cite or Arrest Adult","Mission","Driving, No License Issued","240376861"
"2024-06-16 00:00:00","2024-06-16 16:45:00","Mission","Other Miscellaneous","Other Miscellaneous","Cite or Arrest Adult","Mission","Driving While Under The Influence Of Drugs, w/Injury","240376861"
"2024-06-16 00:00:00","2024-06-16 16:45:00","Mission","Other Miscellaneous","Other Miscellaneous","Cite or Arrest Adult","Mission","Driving While Under The Influence Of Alcohol, w/Injury","240376861"
"2024-06-16 00:00:00","2024-06-16 16:50:00","Bernal Heights","Warrant","Warrant","Cite or Arrest Adult","Ingleside","Warrant Arrest, Local SF Warrant","240376980"
"2024-06-16 00:00:00","2024-06-16 16:50:00","Bernal Heights","Larceny Theft","Larceny Theft","Cite or Arrest Adult","Ingleside","Theft, Shoplifting, $50-$200","240376980"
"2024-06-16 00:00:00","2024-06-16 17:04:00","Mission","Assault","Assault","Open or Active","Mission","Battery","240376899"
"2024-06-16 00:00:00","2024-06-16 17:11:00","Nob Hill","Non-Criminal","Non-Criminal","Open or Active","Central","Mental Health Detention","240376946"
"2024-06-16 00:00:00","2024-06-16 17:15:00","Mission","Assault","Assault","Open or Active","Mission","Assault, Aggravated, W/ Force","240376902"
"2024-06-16 00:00:00","2024-06-16 17:30:00","Bernal Heights","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Ingleside","Vehicle, Stolen, Auto","240378920"
"2024-06-16 00:00:00","2024-06-16 17:35:00","Sunset/Parkside","Offences Against The Family And Children","Offences Against The Family And Children","Open or Active","Taraval","Violation of Restraining Order","240377007"
"2024-06-16 00:00:00","2024-06-16 17:51:00","Treasure Island","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Southern","Vehicle, Recovered, Stolen outside SF","240376968"
"2024-06-16 00:00:00","2024-06-16 17:53:00","Bayview Hunters Point","Recovered Vehicle","Recovered Vehicle","Open or Active","Bayview","Vehicle, Recovered, Auto","240369816"
"2024-06-16 00:00:00","2024-06-16 18:00:00","Mission","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Mission","Vehicle, Stolen, Other Vehicle","240377643"
"2024-06-16 00:00:00","2024-06-16 18:15:00","Marina","Malicious Mischief","Malicious Mischief","Open or Active","Northern","Malicious Mischief, Vandalism to Vehicle","240377079"
"2024-06-16 00:00:00","2024-06-16 18:20:00","Tenderloin","Assault","Assault","Open or Active","Northern","Battery","240377013"
"2024-06-16 00:00:00","2024-06-16 18:20:00","Tenderloin","Assault","Assault","Open or Active","Northern","Battery","240377013"
"2024-06-16 00:00:00","2024-06-16 18:30:00","Tenderloin","Disorderly Conduct","Disorderly Conduct","Open or Active","Central","Terrorist Threats","240377132"
"2024-06-16 00:00:00","2024-06-16 18:30:00","Tenderloin","Assault","Assault","Open or Active","Central","Battery","240377132"
"2024-06-16 00:00:00","2024-06-16 18:49:00","Tenderloin","Warrant","Warrant","Open or Active","Tenderloin","Warrant Arrest, Enroute To Outside Jurisdiction","240377057"
"2024-06-16 00:00:00","2024-06-16 18:49:00","Tenderloin","Traffic Violation Arrest","Traffic Violation Arrest","Cite or Arrest Adult","Tenderloin","Traffic Violation Arrest","240377057"
"2024-06-16 00:00:00","2024-06-16 18:49:00","Tenderloin","Warrant","Warrant","Cite or Arrest Adult","Tenderloin","Warrant Arrest, Enroute To Outside Jurisdiction","240377057"
"2024-06-16 00:00:00","2024-06-16 18:49:00","Tenderloin","Traffic Violation Arrest","Traffic Violation Arrest","Open or Active","Tenderloin","Traffic Violation Arrest","240377057"
"2024-06-16 00:00:00","2024-06-16 18:54:00","Outer Mission","Non-Criminal","Non-Criminal","Open or Active","Ingleside","Mental Health Detention","240377063"
"2024-06-16 00:00:00","2024-06-16 18:54:00","Outer Mission","Malicious Mischief","Malicious Mischief","Open or Active","Ingleside","Malicious Mischief, Vandalism to Property","240377063"
"2024-06-16 00:00:00","2024-06-16 19:00:00","Sunset/Parkside","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Taraval","Vehicle, Stolen, Auto","240377988"
"2024-06-16 00:00:00","2024-06-16 19:26:00","Visitacion Valley","Fire Report","Fire Report","Open or Active","Ingleside","Fire Report","240377104"
"2024-06-16 00:00:00","2024-06-16 19:30:00","North Beach","Larceny Theft","Larceny Theft","Open or Active","Central","Theft, From Locked Vehicle, $50-$200","240377239"
"2024-06-16 00:00:00","2024-06-16 19:30:00","Lone Mountain/USF","Warrant","Warrant","Cite or Arrest Adult","Richmond","Warrant Arrest, Enroute To Outside Jurisdiction","240377160"
"2024-06-16 00:00:00","2024-06-16 19:30:00","Lone Mountain/USF","Weapons Offense","Weapons Offense","Cite or Arrest Adult","Richmond","Weapon, Carrying Concealed","240377160"
"2024-06-16 00:00:00","2024-06-16 19:30:00","Lone Mountain/USF","Robbery","Robbery","Cite or Arrest Adult","Richmond","Shoplifting, Force against Agent","240377160"
"2024-06-16 00:00:00","2024-06-16 19:30:00","Mission","Larceny Theft","Larceny Theft","Open or Active","Mission","Theft, Other Property, >$950","246078332"
"2024-06-16 00:00:00","2024-06-16 20:00:00","Inner Richmond","Malicious Mischief","Malicious Mischief","Open or Active","Richmond","Malicious Mischief, Vandalism to Property","240379075"
"2024-06-16 00:00:00","2024-06-16 20:30:00","Sunset/Parkside","Miscellaneous Investigation","Miscellaneous Investigation","Open or Active","Taraval","Miscellaneous Investigation","240379376"
"2024-06-16 00:00:00","2024-06-16 20:30:00","West of Twin Peaks","Larceny Theft","Larceny Theft","Open or Active","Ingleside","Theft, From Unlocked Vehicle, Att.","240377784"
"2024-06-16 00:00:00","2024-06-16 20:30:00","South of Market","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Cocaine Offense","240377289"
"2024-06-16 00:00:00","2024-06-16 20:30:00","South of Market","Warrant","Warrant","Cite or Arrest Adult","Tenderloin","Warrant Arrest, Enroute To Outside Jurisdiction","240377289"
"2024-06-16 00:00:00","2024-06-16 20:30:00","South of Market","Larceny Theft","Larceny Theft","Cite or Arrest Adult","Tenderloin","Theft, Bicycle, >$950","240377289"
"2024-06-16 00:00:00","2024-06-16 20:58:00","Castro/Upper Market","Non-Criminal","Non-Criminal","Open or Active","Mission","Aided Case","240377201"
"2024-06-16 00:00:00","2024-06-16 21:00:00","Outer Richmond","Missing Person","Missing Person","Open or Active","Taraval","Missing Adult","240378180"
"2024-06-16 00:00:00","2024-06-16 21:00:00","Bayview Hunters Point","Robbery","Robbery","Open or Active","Bayview","Robbery, W/ Force","240379699"
"2024-06-16 00:00:00","2024-06-16 21:00:00","Mission","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Mission","Vehicle, Stolen, Auto","240377803"
"2024-06-16 00:00:00","2024-06-16 21:07:00","Portola","Non-Criminal","Non-Criminal","Open or Active","Bayview","Mental Health Detention","240377223"
"2024-06-16 00:00:00","2024-06-16 21:15:00","Financial District/South Beach","Malicious Mischief","Malicious Mischief","Open or Active","Central","Malicious Mischief, Vandalism to Property","240377267"
"2024-06-16 00:00:00","2024-06-16 21:21:00","Financial District/South Beach","Miscellaneous Investigation","Miscellaneous Investigation","Open or Active","Central","Miscellaneous Investigation","240377314"
"2024-06-16 00:00:00","2024-06-16 21:30:00","South of Market","Robbery","Robbery","Open or Active","Tenderloin","Robbery, Street or Public Place, W/ Other Weapon","240378550"
"2024-06-16 00:00:00","2024-06-16 21:30:00","Western Addition","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Northern","Vehicle, Stolen, Other Vehicle","240378168"
"2024-06-16 00:00:00","2024-06-16 21:30:00","Western Addition","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Northern","Vehicle, Stolen, Other Vehicle","240378168"
"2024-06-16 00:00:00","2024-06-16 21:30:00","Western Addition","Robbery","Robbery","Open or Active","Northern","Robbery, W/ Force","240378168"
"2024-06-16 00:00:00","2024-06-16 21:34:00","Excelsior","Other Offenses","Other Offenses","Open or Active","Ingleside","License Plate, Recovered","240377621"
"2024-06-16 00:00:00","2024-06-16 21:40:00","Hayes Valley","Fire Report","Fire Report","Open or Active","Northern","Fire Report","240377308"
"2024-06-16 00:00:00","2024-06-16 21:55:00","Nob Hill","Robbery","Robbery","Open or Active","Central","Shoplifting, Force against Agent","240377392"
"2024-06-16 00:00:00","2024-06-16 22:00:00","Excelsior","Other","Other","Open or Active","Ingleside","Death Report, Cause Unknown","240378083"
"2024-06-16 00:00:00","2024-06-16 22:00:00","North Beach","Larceny Theft","Larceny Theft","Open or Active","Central","Theft, From Locked Vehicle, >$950","240377370"
"2024-06-16 00:00:00","2024-06-16 22:03:00","Financial District/South Beach","Larceny Theft","Larceny Theft","Open or Active","Central","Theft, From Locked Vehicle, $200-$950","240378287"
"2024-06-16 00:00:00","2024-06-16 22:03:00","Financial District/South Beach","Malicious Mischief","Malicious Mischief","Open or Active","Central","Malicious Mischief, Vandalism to Vehicle","240378287"
"2024-06-16 00:00:00","2024-06-16 22:05:00","Hayes Valley","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Park","Vehicle, Stolen, Auto","240378033"
"2024-06-16 00:00:00","2024-06-16 22:09:00","South of Market","Drug Offense","Drug Offense","Cite or Arrest Adult","Southern","Narcotics Paraphernalia, Possession of","240377364"
"2024-06-16 00:00:00","2024-06-16 22:09:00","South of Market","Weapons Carrying Etc","Weapons Carrying Etc","Cite or Arrest Adult","Southern","Weapon, Prohibited, Possession, Sale, Mfg., Import","240377364"
"2024-06-16 00:00:00","2024-06-16 22:09:00","South of Market","Drug Offense","Drug Offense","Cite or Arrest Adult","Southern","Methamphetamine Offense","240377364"
"2024-06-16 00:00:00","2024-06-16 22:12:00","Outer Mission","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Ingleside","Vehicle, Stolen & Recovered","240377342"
"2024-06-16 00:00:00","2024-06-16 22:12:00","Outer Mission","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Ingleside","Vehicle, Stolen, Auto","240377342"
"2024-06-16 00:00:00","2024-06-16 22:36:00","Mission","Weapons Offense","Weapons Offense","Open or Active","Mission","Weapon, Deadly, Imitation or Laser Scope, Exhibiting","240377295"
"2024-06-16 00:00:00","2024-06-16 22:59:00","Hayes Valley","Assault","Assault","Cite or Arrest Adult","Northern","Battery, former Spouse or Dating Relationship","240377336"
"2024-06-16 00:00:00","2024-06-16 22:59:00","Hayes Valley","Drug Offense","Drug Offense","Cite or Arrest Adult","Northern","Cocaine Offense","240377336"
"2024-06-16 00:00:00","2024-06-16 23:26:00","Tenderloin","Recovered Vehicle","Recovered Vehicle","Open or Active","Tenderloin","Vehicle, Recovered, Auto","240377342"
"2024-06-16 00:00:00","2024-06-16 23:30:00","Potrero Hill","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Bayview","Vehicle, Stolen, Auto","240378613"
"2024-06-16 00:00:00","2024-06-16 23:40:00","South of Market","Missing Person","Missing Person","Open or Active","Southern","Missing Adult","240377546"
"2024-06-17 00:00:00","2024-06-17 00:00:00","Mission","Malicious Mischief","Malicious Mischief","Open or Active","Mission","Malicious Mischief, Vandalism to Vehicle","240383004"
"2024-06-17 00:00:00","2024-06-17 00:00:00","Lone Mountain/USF","Larceny Theft","Larceny Theft","Cite or Arrest Adult","Richmond","Theft, Shoplifting, $50-$200","240378992"
"2024-06-17 00:00:00","2024-06-17 00:00:00","Lone Mountain/USF","Warrant","Warrant","Cite or Arrest Adult","Richmond","Warrant Arrest, Enroute To Adult Authority","240378992"
"2024-06-17 00:00:00","2024-06-17 00:40:00","Western Addition","Malicious Mischief","Malicious Mischief","Cite or Arrest Adult","Northern","Malicious Mischief, Graffiti, Real or Personal Property","240377405"
"2024-06-17 00:00:00","2024-06-17 00:40:00","Western Addition","Malicious Mischief","Malicious Mischief","Cite or Arrest Adult","Northern","Vandalism or Graffiti Tools, Possession","240377405"
"2024-06-17 00:00:00","2024-06-17 00:40:00","Western Addition","Other Miscellaneous","Other Miscellaneous","Cite or Arrest Adult","Northern","Conspiracy","240377405"
"2024-06-17 00:00:00","2024-06-17 00:44:00","Pacific Heights","Other Miscellaneous","Other Miscellaneous","Open or Active","Northern","Investigative Detention","240377449"
"2024-06-17 00:00:00","2024-06-17 01:12:00","Excelsior","Other Offenses","Other Offenses","Open or Active","Ingleside","License Plate, Recovered","240377455"
"2024-06-17 00:00:00","2024-06-17 01:22:00","Potrero Hill","Assault","Assault","Cite or Arrest Adult","Bayview","Battery","240377477"
"2024-06-17 00:00:00","2024-06-17 01:46:00","Potrero Hill","Stolen Property","Stolen Property","Cite or Arrest Adult","Bayview","Stolen Property, Possession with Knowledge, Receiving","240377499"
"2024-06-17 00:00:00","2024-06-17 01:46:00","Potrero Hill","Burglary","Burglary","Cite or Arrest Adult","Bayview","Burglary, Other Bldg., Forcible Entry","240377499"
"2024-06-17 00:00:00","2024-06-17 02:00:00","Hayes Valley","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Northern","Vehicle, Stolen, Other Vehicle","240378306"
"2024-06-17 00:00:00","2024-06-17 02:01:00","Presidio Heights","Traffic Violation Arrest","Traffic Violation Arrest","Cite or Arrest Adult","Richmond","Traffic Violation Arrest","240377483"
"2024-06-17 00:00:00","2024-06-17 02:01:00","Presidio Heights","Other Miscellaneous","Other Miscellaneous","Cite or Arrest Adult","Richmond","Driving While Under The Influence Of Alcohol","240377483"
"2024-06-17 00:00:00","2024-06-17 02:07:00","Nob Hill","Malicious Mischief","Malicious Mischief","Open or Active","Northern","Malicious Mischief, Vandalism to Vehicle","240377461"
"2024-06-17 00:00:00","2024-06-17 02:23:00","South of Market","Burglary","Burglary","Open or Active","Southern","Burglary, Hot Prowl, Unlawful Entry","240377524"
